,Emp_ID,Emp_name,PayDate,Description,Hours,Amount
22,044CRUIS,Tom Cruise,08-08-83,"['Normal Hours', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', nan, '0', '0', '0', '0']","['843.75', '10.5', nan, '854.25', '-132', '722.25', '80.16']"
23,044CRUIS,Tom Cruise,15-08-83,"['Normal Hours', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', nan, '0', '0', '0', '0']","['843.75', '10.5', nan, '854.25', '-132', '722.25', '80.16']"
24,044CRUIS,Tom Cruise,22-08-83,"['Normal Hours', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', nan, '0', '0', '0', '0']","['843.75', '10.5', nan, '854.25', '-132', '722.25', '80.16']"
25,044CRUIS,Tom Cruise,29-08-83,"['Normal Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['38', '0', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['855', '10.52', '865.52', '-136', '729.52', '81.23', nan, nan, nan, 'Page 464 of 553', nan, nan, nan, nan, 'Amount']"
26,044CRUIS,Tom Cruise,05-09-83,"['Normal Hours', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', nan, '0', '0', '0', '0']","['843.75', '10.5', nan, '854.25', '-132', '722.25', '80.16']"
27,044CRUIS,Tom Cruise,12-09-83,"['Normal Hours', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', nan, '0', '0', '0', '0']","['843.75', '10.5', nan, '854.25', '-132', '722.25', '80.16']"
28,044CRUIS,Tom Cruise,19-09-83,"['Normal Hours', 'Time/Half Hours', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37', '0.5', '0', nan, '0', '0', '0', '0']","['832.5', '16.88', '10.5', nan, '859.88', '-134', '725.88', '79.09']"
29,044CRUIS,Tom Cruise,26-09-83,"['Normal Hours', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', nan, '0', '0', '0', '0']","['843.75', '10.5', nan, '854.25', '-132', '722.25', '80.16']"
30,044CRUIS,Tom Cruise,03-10-83,"['Normal Hours', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', nan, '0', '0', '0', '0']","['843.75', '10.5', nan, '854.25', '-132', '722.25', '80.16']"
31,044CRUIS,Tom Cruise,10-10-83,"['Normal Hours', 'Sick Leave', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['6.5', '31', '0', nan, '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['146.25', '697.5', '1.82', nan, '845.57', '-129', '716.57', '80.16', nan, nan, nan, 'Page 465 of 553', nan, nan, nan, nan, 'Amount']"
32,044CRUIS,Tom Cruise,17-10-83,"['Normal Hours', 'Sick Leave', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['13', '15.5', '0', nan, '0', '0', '0', '0']","['292.5', '348.75', '3.64', nan, '644.89', '-68', '576.89', '60.92']"
33,044CRUIS,Tom Cruise,24-10-83,"['Normal Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['38', '0', '0', '0', '0', '0']","['855', '10.52', '865.52', '-136', '729.52', '81.23']"
34,044CRUIS,Tom Cruise,31-10-83,"['Normal Hours', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', nan, '0', '0', '0', '0']","['843.75', '10.5', nan, '854.25', '-132', '722.25', '80.16']"
35,044CRUIS,Tom Cruise,07-11-83,"['Normal Hours', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['31.75', '0', nan, '0', '0', '0', '0']","['714.38', '8.89', nan, '723.27', '-86', '637.27', '67.87']"
36,044CRUIS,Tom Cruise,14-11-83,"['Normal Hours', 'Time/Half Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['36.25', '5.75', '0', '0', '0', '0', '0']","['815.63', '194.06', '10.52', '1020.21', '-190', '830.21', '77.48']"
37,044CRUIS,Tom Cruise,21-11-83,"['Normal Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['39', '0', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['877.5', '10.52', '888.02', '-144', '744.02', '83.36', nan, nan, nan, 'Page 466 of 553', nan, nan, nan, nan, 'Amount']"
38,044CRUIS,Tom Cruise,28-11-83,"['Normal Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['38.5', '0', '0', '0', '0', '0']","['866.25', '10.52', '876.77', '-139', '737.77', '82.29']"
39,044CRUIS,Tom Cruise,05-12-83,"['Normal Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['41.25', '0', '0', '0', '0', '0']","['928.13', '10.52', '938.65', '-161', '777.65', '88.17']"
40,044CRUIS,Tom Cruise,12-12-83,"['Normal Hours', 'Time/Half Hours', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['31.25', '6.25', '0', nan, '0', '0', '0', '0']","['703.13', '210.94', '10.5', nan, '924.57', '-156', '768.57', '66.8']"
41,044CRUIS,Tom Cruise,19-12-83,"['Normal Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['41', '0', '0', '0', '0', '0']","['922.5', '10.52', '933.02', '-159', '774.02', '87.64']"
42,044CRUIS,Tom Cruise,26-12-83,"['Normal Hours', 'First Aid- Retail award - wkly', 'Public Holiday - worked', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['31', '0', '8.25', '0', '0', '0', '0']","['697.5', '10.52', '417.66', '1125.68', '-226', '899.68', '105.94']"
43,044CRUIS,Tom Cruise,02-01-84,"['Normal Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['38', '0', '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['855', '10.52', '865.52', '-136', '729.52', '81.23', nan, nan, nan, 'Page 467 of 553', nan, nan, nan, nan, 'Amount']"
44,044CRUIS,Tom Cruise,09-01-84,"['Normal Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['38.25', '0', '0', '0', '0', '0']","['860.63', '10.52', '871.15', '-138', '733.15', '81.76']"
45,044CRUIS,Tom Cruise,16-01-84,"['Normal Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['40.25', '0', '0', '0', '0', '0']","['905.63', '10.52', '916.15', '-153', '763.15', '86.03']"
46,044CRUIS,Tom Cruise,23-01-84,"['Normal Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.75', '0', '0', '0', '0', '0']","['849.38', '10.52', '859.9', '-134', '725.9', '80.69']"
47,044CRUIS,Tom Cruise,30-01-84,"['Normal Hours', 'Annual Leave', 'Other Leave - Public Holiday', 'Leave Loading 17.5%', 'Public Holiday - worked', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['17', '15.5', '1', '0', '8', '0', nan, '0', '0', '0', '0']","['382.5', '348.75', '22.5', '61.03', '405', '7', nan, '1226.78', '-261', '965.78', '110.08']"
48,044CRUIS,Tom Cruise,06-02-84,"['Normal Hours', 'First Aid- Retail award - wkly', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['42.75', '0', '0', '0', '0', '0']","['961.88', '10.52', '972.4', '-173', '799.4', '91.38']"
49,044CRUIS,Tom Cruise,13-02-84,"['Normal Hours', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['37.5', '0', '0', nan, '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['843.75', '30', '10.5', nan, '884.25', '-142', '742.25', '83.01', nan, nan, nan, 'Page 468 of 553', nan, nan, nan, nan, 'Amount']"
50,044CRUIS,Tom Cruise,20-02-84,"['Normal Hours', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '0', nan, '0', '0', '0', '0']","['843.75', '30', '10.5', nan, '884.25', '-142', '742.25', '83.01']"
51,044CRUIS,Tom Cruise,27-02-84,"['Normal Hours', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '0', nan, '0', '0', '0', '0']","['843.75', '30', '10.5', nan, '884.25', '-142', '742.25', '83.01']"
52,044CRUIS,Tom Cruise,06-03-84,"['Normal Hours', 'Annual Leave', 'Key Allowance', 'Leave Loading 17.5%', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['30', '7.5', '0', '0', '0', nan, '0', '0', '0', '0']","['675', '168.75', '30', '29.53', '8.4', nan, '911.68', '-152', '759.68', '83.01']"
53,044CRUIS,Tom Cruise,13-03-84,"['Normal Hours', 'Annual Leave', 'Key Allowance', 'Leave Loading 17.5%', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['30', '7.5', '0', '0', '0', nan, '0', '0', '0', '0']","['675', '168.75', '30', '29.53', '8.4', nan, '911.68', '-152', '759.68', '83.01']"
54,044CRUIS,Tom Cruise,20-03-84,"['Normal Hours', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['37.5', '0', '0', nan, '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['843.75', '30', '10.5', nan, '884.25', '-142', '742.25', '83.01', nan, nan, nan, 'Page 469 of 553', nan, nan, nan, nan, 'Amount']"
55,044CRUIS,Tom Cruise,27-03-84,"['Normal Hours', 'Annual Leave', 'Key Allowance', 'Leave Loading 17.5%', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['45', '-7.5', '0', '0', '0', nan, '0', '0', '0', '0']","['1012.5', '-168.75', '30', '-29.53', '10.5', nan, '854.72', '-132', '722.72', '83.01']"
56,044CRUIS,Tom Cruise,03-04-84,"['Normal Hours', 'Other Leave - Public Holiday', 'Key Allowance', 'Public Holiday - worked', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['19', '10', '0', '7.5', '0', nan, '0', '0', '0', '0']","['427.5', '225', '30', '379.69', '7.42', nan, '1069.61', '-207', '862.61', '100.91']"
57,044CRUIS,Tom Cruise,10-04-84,"['Normal Hours', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '0', nan, '0', '0', '0', '0']","['843.75', '30', '10.5', nan, '884.25', '-142', '742.25', '83.01']"
58,044CRUIS,Tom Cruise,17-04-84,"['Normal Hours', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '0', nan, '0', '0', '0', '0']","['843.75', '30', '10.5', nan, '884.25', '-142', '742.25', '83.01']"
59,044CRUIS,Tom Cruise,24-04-84,"['Normal Hours', 'Other Leave - Birthday', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['29', '7.5', '0', '0', nan, '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['652.5', '168.75', '30', '8.12', nan, '859.37', '-134', '725.37', '80.87', nan, nan, nan, 'Page 470 of 553', nan, nan, nan, nan, 'Amount']"
60,044CRUIS,Tom Cruise,01-05-84,"['Normal Hours', 'Sick Leave', 'Other Leave - Public Holiday', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['5.5', '31.5', '6', '0', '0', nan, '0', '0', '0', '0']","['123.75', '708.75', '135', '30', '1.54', nan, '999.04', '-182', '817.04', '94.76']"
61,044CRUIS,Tom Cruise,08-05-84,"['Normal Hours', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '0', nan, '0', '0', '0', '0']","['843.75', '30', '10.5', nan, '884.25', '-142', '742.25', '83.01']"
62,044CRUIS,Tom Cruise,15-05-84,"['Normal Hours', 'Sick Leave', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['32', '5.5', '0', '0', nan, '0', '0', '0', '0']","['720', '123.75', '30', '8.96', nan, '882.71', '-142', '740.71', '83.01']"
63,044CRUIS,Tom Cruise,22-05-84,"['Normal Hours', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '0', nan, '0', '0', '0', '0']","['843.75', '30', '10.5', nan, '884.25', '-142', '742.25', '83.01']"
64,044CRUIS,Tom Cruise,29-05-84,"['Normal Hours', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['37.5', '0', '0', nan, '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['843.75', '30', '10.5', nan, '884.25', '-142', '742.25', '83.01', nan, nan, nan, 'Page 471 of 553', nan, nan, nan, nan, 'Amount']"
65,044CRUIS,Tom Cruise,05-06-84,"['Normal Hours', 'Annual Leave', 'Key Allowance', 'Leave Loading 17.5%', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['32', '5.5', '0', '0', '0', nan, '0', '0', '0', '0']","['720', '123.75', '30', '21.66', '8.96', nan, '904.37', '-149', '755.37', '83.01']"
66,044CRUIS,Tom Cruise,12-06-84,"['Annual Leave', 'Key Allowance', 'Leave Loading 17.5%', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '0', '0', nan, '0', '0', '0', '0']","['843.75', '30', '147.67', '0.28', nan, '1021.7', '-190', '831.7', '83.01']"
67,044CRUIS,Tom Cruise,19-06-84,"['Normal Hours', 'Annual Leave', 'Key Allowance', 'Leave Loading 17.5%', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['5.5', '32', '0', '0', '0', nan, '0', '0', '0', '0']","['123.75', '720', '30', '126.01', '1.54', nan, '1001.3', '-183', '818.3', '83.01']"
68,044CRUIS,Tom Cruise,26-06-84,"['Normal Hours', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '0', nan, '0', '0', '0', '0']","['843.75', '30', '10.5', nan, '884.25', '-142', '742.25', '83.01']"
69,044CRUIS,Tom Cruise,03-07-84,"['Normal Hours', 'Key Allowance', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['36', '0', '0', nan, '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['810', '30', '10.08', nan, '850.08', '-130', '720.08', '80.76', nan, nan, nan, 'Page 472 of 553', nan, nan, nan, nan, 'Amount']"
70,044CRUIS,Tom Cruise,10-07-84,"['Normal Hours', 'Key Allowance', 'Sat Perm Loading', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '8.5', '0', nan, '0', '0', '0', '0']","['871.94', '30', '49.41', '10.88', nan, '962.23', '-169', '793.23', '91.41']"
71,044CRUIS,Tom Cruise,17-07-84,"['Normal Hours', 'Key Allowance', 'Sat Perm Loading', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '8.5', '0', nan, '0', '0', '0', '0']","['871.94', '30', '49.41', '10.88', nan, '962.23', '-169', '793.23', '91.41']"
72,044CRUIS,Tom Cruise,24-07-84,"['Normal Hours', 'Key Allowance', 'Sat Perm Loading', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '8.5', '0', nan, '0', '0', '0', '0']","['871.94', '30', '49.41', '10.88', nan, '962.23', '-169', '793.23', '91.41']"
73,044CRUIS,Tom Cruise,31-07-84,"['Normal Hours', 'Annual Leave', 'Key Allowance', 'Leave Loading 17.5%', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['15', '22.5', '0', '0', '0', nan, '0', '0', '0', '0']","['348.77', '523.17', '30', '91.56', '4.35', nan, '997.85', '-182', '815.85', '94.8']"
74,044CRUIS,Tom Cruise,07-08-84,"['Normal Hours', 'Key Allowance', 'Sat Perm Loading', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation', nan, 'Employee Previous Earnings', 'Shahzeb AnsariPTY LTD', nan, nan, nan, nan, nan, 'Description']","['37.5', '0', '8.5', '0', nan, '0', '0', '0', '0', nan, nan, nan, nan, nan, nan, nan, nan, 'Hours']","['871.94', '30', '49.41', '10.88', nan, '962.23', '-169', '793.23', '91.41', nan, nan, nan, 'Page 473 of 553', nan, nan, nan, nan, 'Amount']"
75,044CRUIS,Tom Cruise,14-08-84,"['Normal Hours', 'Other Leave - Unpaid Leave- No accruals', 'Key Allowance', 'Sat Perm Loading', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['30', '7.5', '0', '8.5', '0', nan, '0', '0', '0', '0']","['697.55', '0', '30', '49.41', '8.7', nan, '785.66', '-108', '677.66', '74.64']"
76,044CRUIS,Tom Cruise,21-08-84,"['Normal Hours', 'Sick Leave', 'Key Allowance', 'Sat Perm Loading', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['31', '6.5', '0', '8.5', '0', nan, '0', '0', '0', '0']","['720.8', '151.14', '30', '49.41', '8.99', nan, '960.34', '-169', '791.34', '91.23']"
77,044CRUIS,Tom Cruise,28-08-84,"['Normal Hours', 'Key Allowance', 'Sat Perm Loading', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '8.5', '0', nan, '0', '0', '0', '0']","['871.94', '30', '49.41', '10.88', nan, '962.23', '-169', '793.23', '91.41']"
78,044CRUIS,Tom Cruise,04-09-84,"['Normal Hours', 'Key Allowance', 'Sat Perm Loading', ""ZZZFirst Aid -hourly retail award (don't us"", 'e)', 'Term AL Gross', 'Term LL Gross', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['37.5', '0', '8.5', '0', nan, '70.75', '0', '0', '0', '0', '0']","['871.94', '30', '49.41', '10.88', nan, '1645.05', '287.88', '2895.16', '-833', '2062.16', '91.41']"
79,044CRUIS,Tom Cruise,Employee Total,"['Normal Hours', 'Time/Half Hours', 'Sick Leave', 'Annual Leave', 'Other Leave - Bereavement', 'Other Leave - Birthday', 'Other Leave - Public Holiday']","['2646.5', '35.75', '90', '158', '8', '7.5', '31.5']","['59772.56', '1206.57', '2029.89', '3571.92', '180', '168.75', '708.75']"
0,045WESTB,West East,05-07-82,"['Normal Hours', 'Salary Sacrifice - Super Superannuation', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['40', '0', '0', '0', '0', '0']","['903.85', '-25', '878.85', '-140', '738.85', '85.87']"
1,045WESTB,West East,12-07-82,"['Normal Hours', 'Salary Sacrifice - Super Superannuation', 'Gross Taxable Total', 'Tax (Incl Adjust)', 'Net Pay', 'Superannuation']","['40', '0', '0', '0', '0', '0']","['903.85', '-25', '878.85', '-140', '738.85', '85.87']"
